,2,5,6,8,9,10,11,12,13,14,15,16,17,19,20,21,24,25,26,27,28,29,30,32,33,34,35,36,38,41,42,45,46,47,48,50,52,53,54,55,56,58,59,60,61,62,63,64,65,66,67,69,73,74,76,79,81,84,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,104,105,109,113,114,115,116,118,119,120,121,122,126,127,128,129,130,131,132,137,138,139,140,141,144,145,146,147,148,149,150,151,152,153,154,155,165,166,167,168,169,171,172,173,174,175,180,181,182,183,185,186,187,188,189,190,192,193,198,199,200,201,202,203,204,205,208,209,210,211
I.1a,0.013922536524190671,2.220446049250313e-16,0.25501387053442603,2.220446049250313e-16,0.11626452766391593,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.25406866412597817,0.052375089808571314,0.3139325852964993,2.220446049250313e-16,2.220446049250313e-16,0.20893468644028218,5.197629789732861e-14,0.04614858978826972,0.17014048756424766,0.18317089033225706,0.04963739515048373,0.1812389538254238,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.03163127319124358,0.1837787095252547,0.0314097226456599,0.15104833834810444,2.220446049250313e-16,0.03510587191263912,2.220446049250313e-16,0.1044021556383119,0.161363422301621,2.220446049250313e-16,0.03445477468851108,0.048520017395468094,0.26926469740324976,0.1739576137635786,0.0528088228228648,0.19322355597390278,2.220446049250313e-16,0.19355934742422734,2.71027356345644e-09,0.19918840345757327,0.007508855566688638,2.220446049250313e-16,0.2116369975605051,4.2766029338364913e-07,0.1027632557923144,0.2777891098949021,0.053246683570617015,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.04979000203385716,0.06729817244096445,0.18416350450607874,2.220446049250313e-16,2.220446049250313e-16,0.007528799337873304,0.06133507414657883,2.220446049250313e-16,2.220446049250313e-16,0.3235300501961419,0.04930039383907491,0.1519422421648588,2.220446049250313e-16,0.1612331202289844,0.35474363952453936,0.061759351162278806,0.024438938732421776,0.340440427892681,0.1003847780818034,2.220446049250313e-16,0.06379745095191111,2.220446049250313e-16,0.029882960044548646,2.220446049250313e-16,0.0031862420502029847,2.220446049250313e-16,2.220446049250313e-16,0.00301944314837842,0.004240186393608563,2.220446049250313e-16,0.18478775467494568,2.220446049250313e-16,2.220446049250313e-16,0.062240635534355326,0.3606957182838931,1.0369387363789988e-08,0.38295157672451247,0.00344670434871583,0.0021566555700802967,0.15625547268251486,0.031126875184538664,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.36671526142726335,0.11796287736794576,0.41717915668172717,2.220446049250313e-16,2.220446049250313e-16,0.027881166815038487,0.020800458650007153,0.058484676502132564,0.2067449626865599,0.18060817834642034,0.12418368939389934,0.006901349032825189,0.039101529032627085,1.4485345460407098e-05,2.220446049250313e-16,2.220446049250313e-16,0.01842826820369979,0.019981830857877025,0.36540164277629533,2.220446049250313e-16,0.38890998378564984,2.220446049250313e-16,0.10453252889860434,2.220446049250313e-16,0.08137968291838465,0.372942031773386,0.25362198063908764,0.32054880201730546,0.25850682239841805,0.004832563739878449,0.03081681175814979,0.055208623235654335,0.41713711851504315,0.005489742829021159,0.4213218020258697,0.40142182157501716,0.1260564888343583,0.1327267229369799,0.01784496783296323,2.220446049250313e-16,2.220446049250313e-16,0.06316914329419504
I.1b,0.32975579962243035,7.943589040267591e-14,0.10869449423776245,0.14836151845787837,0.06012697555313564,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.1206676977011797,0.03512514679475329,0.023516925956751308,2.220446049250313e-16,0.140151760407923,2.220446049250313e-16,0.15316338121979947,2.220446049250313e-16,0.6882333281285219,0.23441784991812684,2.220446049250313e-16,0.26438158754390817,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.2296647104607679,0.09077587939775451,0.06087576807363981,2.220446049250313e-16,0.1978594410939323,2.220446049250313e-16,0.26472517073899554,0.02757639950849889,2.220446049250313e-16,0.12518941573887646,0.026402259291456055,0.20566443960807965,0.004574627180282802,0.07905607620454062,0.025907280362979606,0.06858250007779376,0.1723705396997763,0.14021015437695614,0.05921988461018255,0.08428420637407505,0.2426173087926273,0.17848728486208326,0.19362053265168588,0.9008659435118864,0.025766105300586,0.09133233662958391,2.220446049250313e-16,0.08867583110966085,2.220446049250313e-16,0.4965572281397224,2.220446049250313e-16,0.1136958951854239,0.09763002520909163,0.17093981535398936,2.220446049250313e-16,0.029924487601362924,2.220446049250313e-16,0.1490801931508256,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.039476010444626765,0.2702963825101998,0.25424925237137846,0.2370214619084267,0.05589821605311693,0.2501269410587836,0.0641389434675198,0.20091146913419874,0.17514036988623513,2.220446049250313e-16,0.08944933440187967,0.02764548858352537,0.39185873027718826,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.04649684920627028,2.220446049250313e-16,0.008850214555609323,0.10544393540575267,2.220446049250313e-16,0.11122051342191068,0.23858117251367203,0.30699832563621154,0.18383650738519863,0.1074904454772702,0.04201392769972714,0.1171446688607184,0.040720447573563995,0.007556423448728008,0.006768104987605427,2.220446049250313e-16,2.220446049250313e-16,0.12106459686209198,0.26913165711905934,0.07673603575097374,2.220446049250313e-16,2.220446049250313e-16,0.04162540737662188,2.220446049250313e-16,2.220446049250313e-16,0.14455989729473245,0.32751347129812025,0.08509423025654461,2.220446049250313e-16,0.021981176531355232,2.220446049250313e-16,5.655026065756408e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.027433865762305873,2.220446049250313e-16,0.08120018765125114,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.029279917408326202,2.220446049250313e-16,2.220446049250313e-16,0.11571425223007556,2.220446049250313e-16,0.045859767764275666,0.03170266152992597,0.05501756151666387,0.040201648684469175,0.019512257167871982,0.00011273338909596101,0.1818444142858939,2.220446049250313e-16,0.06931571626899892,0.09613708520008964,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
I.2,2.220446049250313e-16,0.022883707230906363,0.0010478380922494164,2.220446049250313e-16,0.03209780131252922,0.031192593013430282,2.220446049250313e-16,0.013147512592627251,0.024493889805069977,0.04716631604158881,0.304502387135483,2.220446049250313e-16,0.007722538255884326,2.220446049250313e-16,0.49638147272511296,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.01623617269223279,2.220446049250313e-16,0.2090483009406423,2.220446049250313e-16,2.220446049250313e-16,0.057779123759094816,0.06049432785792167,2.220446049250313e-16,0.09079016152580849,0.4994771255474108,0.2640267871905085,2.220446049250313e-16,0.05640665246275439,2.220446049250313e-16,0.2584130440612798,2.220446049250313e-16,2.220446049250313e-16,0.5563995003729413,0.055053032361630005,0.06743502161324445,2.220446049250313e-16,0.04604917412353658,0.0355731735584322,2.220446049250313e-16,0.02308077103928163,2.220446049250313e-16,0.02730095139899649,0.005531427914822676,0.0030362941983810973,2.220446049250313e-16,0.021257699234632246,2.220446049250313e-16,0.00013745619506299792,0.037055685750191227,0.1223113019883329,0.010519216686400368,0.13964163205930896,2.220446049250313e-16,0.11486632293482082,0.46635144394083117,2.220446049250313e-16,0.22583313568606367,0.029754198773361017,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.43090909196401944,2.220446049250313e-16,0.33597993488926947,0.022257653270701745,2.220446049250313e-16,0.13092418348607957,2.220446049250313e-16,0.008884795839991372,0.132723015437416,0.1431215008614045,0.0031868177775293987,0.01400800046873134,2.220446049250313e-16,0.14637394892167385,0.06639121498378679,0.14364385356152967,0.07450528309083561,0.3123941548215055,0.008260885122260713,0.19212183790048434,0.030718576360132706,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.06351936306790269,0.17354972086628095,0.01419550684490678,0.02609480785643303,0.03393903581238964,0.1955529048714642,2.220446049250313e-16,0.03016224797333187,0.3135701880126368,2.220446049250313e-16,2.220446049250313e-16,0.029846211295495473,0.194649578728585,0.11376701808309758,0.12626530919078408,0.10388216589626473,0.0943922924098494,2.220446049250313e-16,2.220446049250313e-16,0.10489774278822996,0.11378713579339196,0.07942262627733983,0.01957044088541914,2.220446049250313e-16,0.0341716353626959,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.003891677149549121,0.06558472028948936,0.18907257383560302,0.3332274534757006,2.220446049250313e-16,0.03057957300162334,0.031736572681045856,2.220446049250313e-16,0.013514382715174725,0.15435091872219367,2.220446049250313e-16,0.00266550789567664,0.03509427370643527,0.17323158976624883,0.10898757822159805,0.27312765206266576,0.3260881480481175,0.14736261525195032,0.04317206220850177,0.20541857113147283,0.5062591844785356,0.12652193644908025,0.05987294858327593,0.08161626090635238
II,0.3171802683188494,0.28541223650018155,0.389549452087439,0.5696748091697783,0.008991380619887237,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.13824776044285134,2.220446049250313e-16,0.025797596070424915,2.220446049250313e-16,0.07785647719624995,0.053959484006473116,2.220446049250313e-16,2.220446049250313e-16,0.3227932295324769,2.220446049250313e-16,0.05014341397626936,0.36398547657720565,0.024772831626622825,0.3394057717278632,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.010907953219094348,0.20978253558994217,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0006891979679459673,0.26660241876927926,2.220446049250313e-16,0.14409456503028312,0.04905507314967426,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.06176735128967053,2.220446049250313e-16,0.08290444843256803,0.9238674647422511,0.06069077485458605,0.025613216978519756,2.220446049250313e-16,0.011163471924707033,0.14253969156129867,0.10025111831702602,0.012442345383437263,0.18778251542102356,2.220446049250313e-16,0.011161788724432414,0.24436755663088958,0.5295749374527027,0.5640070088724054,2.220446049250313e-16,0.053813269240740084,0.07657873150316642,0.0743853331662396,0.062462562198291986,0.13848507373783117,0.5142121964757644,0.09252475103676766,0.16081702170798737,0.09257602601699379,2.220446049250313e-16,0.01884352022106061,2.220446049250313e-16,0.03041936378856144,2.220446049250313e-16,0.07084348799737548,0.10425623075757506,0.11432617950228768,0.06375409203407931,0.033444788479352394,0.05279227949869052,2.220446049250313e-16,0.32119365185197396,0.7138267438900521,2.220446049250313e-16,0.17249597890059087,2.220446049250313e-16,0.3074601032268856,0.03883315075958231,0.6066010640185276,2.220446049250313e-16,0.016278209794543946,0.08214048238197584,0.8469533886054522,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.09486725794208431,0.024187060905363805,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.008670573516687262,0.030963608272658778,2.220446049250313e-16,0.029797154109706514,0.006187070552739972,0.04036101854425583,2.220446049250313e-16,0.7053910004590752,0.2461165731312365,0.05340407427227495,0.6108543371234965,0.10199479123145433,0.01081129769236476,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,5.265752417543442e-05,2.220446049250313e-16,0.07362669792219086,0.03153790480973197,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.15782292462832467,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.005468733986180593,0.16235892418290573,0.025821217970916476,0.10832790305154276,0.018324932878338886,0.43600598273600133,0.23902592570918957,2.220446049250313e-16,4.6865616423108526e-09,2.220446049250313e-16,0.016526273869625036
III.a,0.010991389168543303,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.49720339868634883,0.6119758540665682,0.6272683072919157,0.5670185975825783,0.06190683981199427,0.6708532072017115,0.018702895097699433,0.46323774225193215,0.11038921154362931,0.1311684624353283,2.220446049250313e-16,0.418875304605709,0.11810111510861862,0.1965802024604665,0.07596823921225417,2.220446049250313e-16,0.07297156876454218,2.220446049250313e-16,0.12330548314569785,2.220446049250313e-16,2.220446049250313e-16,0.6308228854203426,0.004754584010974048,2.220446049250313e-16,0.11553414846353938,2.220446049250313e-16,0.017337997144330555,2.220446049250313e-16,0.09351595778203979,2.220446049250313e-16,0.033723872860284346,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.24422372401341477,0.15439917976708034,0.15618208742299325,2.220446049250313e-16,0.1105920187078465,0.022746613829053054,0.0637891642709398,0.04755931725440698,0.042508375660758754,0.06484590570998125,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.014363737023745273,0.005420085237636528,0.009323986915690374,2.220446049250313e-16,2.220446049250313e-16,0.022468601405966074,2.220446049250313e-16,0.0041089809435772215,0.13573754864605556,0.1851218821203433,2.220446049250313e-16,0.08430943100906683,2.220446049250313e-16,0.008729406618841739,2.220446049250313e-16,0.03448168468982776,0.05235086938238435,0.12595227773795295,0.03091639504118433,0.32781340089450217,2.220446049250313e-16,2.220446049250313e-16,0.020887359030165878,2.220446049250313e-16,0.29664619704971057,2.220446049250313e-16,0.03931949953744954,2.220446049250313e-16,0.15230814161809295,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.15245461651164208,0.10702743927594992,0.021348190954725395,0.13050378624415573,0.0048819746629307085,0.006288417866109492,2.220446049250313e-16,0.06176146803406935,0.002722164822092584,2.220446049250313e-16,0.021571304782493844,0.029460005964563045,2.220446049250313e-16,0.012996024793917845,0.19598090346844377,0.21817248671301803,1.8253430009025537e-11,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.008881325373845977,0.04149887879737076,2.220446049250313e-16,0.12071181102324492,0.5160057433801417,0.2108857076354046,0.1659256762463545,0.41294663807069426,0.002587081270432594,0.11275001441261434,2.220446049250313e-16,0.35140184363576654,2.220446049250313e-16,0.016417213594165897,0.6195082684129064,0.032566060505088125,0.0032184396810687604,0.29091333704879474,0.091597722658497,0.010436690305006324,0.38433420444370103,0.3785926374375419,0.3882976583098911,2.220446049250313e-16,0.007497904358302073,2.220446049250313e-16,0.012667320144902225,0.2553660875488568,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0790148636285141,0.48343301545354317,0.22090116115100308
III.b,0.006475139881349045,0.1405851919189399,0.07525126540141755,0.05128067531063814,0.03866787294535752,0.030963320584089144,0.13456491805241577,0.09895032442551081,0.14025878682761303,0.07097210888449011,0.04271871658797381,0.08325784724548273,0.016976283961307743,0.16929502131799629,0.02622289799480268,0.051205704971011366,0.022066273885801964,0.03009387620791415,2.220446049250313e-16,2.220446049250313e-16,0.16127928638221478,0.021258110812467805,0.019125317834492634,2.220446049250313e-16,0.024373315753814115,0.12003104251172385,0.27012782032256966,2.220446049250313e-16,0.043456336610743135,2.220446049250313e-16,2.220446049250313e-16,0.0308218458642044,0.18777197388356837,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.005399348826458764,0.25960140059038755,0.01535103464475214,0.4217861886049278,0.025040612355833727,2.220446049250313e-16,0.09713740434585257,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.001934838310026029,0.14470123380238928,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.003325884952799032,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.0040230969536105155,2.220446049250313e-16,0.000880164165242532,0.0019695102518179695,0.5109945122225655,1.4096396887307569e-08,0.07955303685566639,0.019269183063236633,2.220446049250313e-16,0.09560638433927385,0.02741570016185994,2.220446049250313e-16,0.000565003128970579,0.09181048857167018,2.220446049250313e-16,0.09964893158684883,2.220446049250313e-16,0.18277009288809679,0.5451327698312024,0.1208680985229785,0.004523812878456425,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.048858945107105256,0.015403914743595072,0.07677420291785762,2.220446049250313e-16,0.10883681288753025,2.220446049250313e-16,0.10333413286514803,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.3698783172141036,0.1874171804171228,0.07308071100322078,0.1805328550897123,0.17314144864400918,0.09725833439472689,2.220446049250313e-16,0.05500192511584783,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.021227496170213613,0.11739012423448357,0.07994650045108075,0.0690438094061541,2.220446049250313e-16,0.2540827044994967,0.11489579746125672,0.025664798676910426,0.2275772704828258,0.017961095659314127,2.220446049250313e-16,0.02911504504058391,0.2008249851012143,0.002924419632798503,2.220446049250313e-16,0.09289568311194013,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.2346104059049279,0.004544393708396336,0.0257099092326212,0.04683776609342731,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.056893274201522806,2.220446049250313e-16,0.09681821305596403,0.1456962899852326,2.220446049250313e-16,0.05418044501930387,0.06164330142283855,0.052464927579663416,2.220446049250313e-16,0.02340004840675347,0.06399405884906256,2.220446049250313e-16,0.7857541830848548,0.24870795154781325,0.41094936701559914
IV.1a,0.08070027416293467,0.20694539764228145,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.06173187863363951,2.220446049250313e-16,0.05342588967645706,0.003038220880765797,0.1357688139363794,0.013693452934174389,0.01944918268803814,0.058006870749721794,0.014590111191662303,2.220446049250313e-16,2.220446049250313e-16,0.20372260730174932,2.220446049250313e-16,2.220446049250313e-16,0.21066869299463814,0.3397439410732377,0.6283996259172477,0.003911270719248721,5.752022623220747e-14,0.11426929435382573,0.35818999878668606,0.36032281103578223,2.220446049250313e-16,0.16304964916379783,2.220446049250313e-16,0.355700118231646,0.12888979807530154,2.220446049250313e-16,0.1658686259252244,0.03823318229252429,0.27137602127026444,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.09714879253991247,0.4541608687047454,2.220446049250313e-16,0.11641135135877702,0.13003414673726998,0.03134865617895706,0.43397229506921925,2.220446049250313e-16,0.25435165148368877,0.02065563825235381,2.220446049250313e-16,0.021794776063937857,0.01532502385075471,0.08962463635292994,0.05401431864353231,0.03213625880838953,0.2252361471560437,2.220446049250313e-16,0.531908211670951,2.377656171299628e-11,0.1795008321712614,0.14615447623963218,0.10358874819772168,2.220446049250313e-16,2.220446049250313e-16,0.004730972112972199,0.0808535751101055,0.6370903597453912,0.010072440864198355,0.033375869174614825,0.21142889230996406,0.09879895713707393,0.008373763303570177,0.047651551453576656,0.05860203292884413,0.21663413712243132,0.047153361280451195,0.10185557189537554,0.08507379024583325,2.220446049250313e-16,0.04164270609602527,2.220446049250313e-16,2.220446049250313e-16,0.01574062440521268,0.24684559345945986,0.20172206311024807,0.09783019924566173,2.220446049250313e-16,0.016179254048493925,0.018602101602478334,0.21967478405444277,0.15490864191588333,0.3228244720293981,0.5797865756963797,2.220446049250313e-16,2.220446049250313e-16,0.01954566629940955,0.14649821674319186,0.10356753083902429,0.02801538398786048,0.30064441332106456,0.040960837157108056,0.09094271654682755,0.014092173383917916,0.2838952711603668,0.4931118111605629,2.220446049250313e-16,2.220446049250313e-16,0.04482141937776544,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.024823767569221274,0.009429806484970655,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.14353900702337782,0.16309435544571577,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.022459790863946606,2.220446049250313e-16,0.02829790048655877,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.1302195969565562,0.015486426349566347,2.220446049250313e-16,0.17167373241190456,0.16541640524758175,0.013948825532790973,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
IV.1b,2.220446049250313e-16,2.220446049250313e-16,0.018512779758989854,2.220446049250313e-16,0.024922140684410142,0.055325907739300004,0.032992800396617325,0.04302930258283829,0.07847582089319757,2.220446049250313e-16,0.09085851028340002,0.08496173492471687,2.220446049250313e-16,0.18410929646263913,0.11996504458933605,0.03415208543085384,2.220446049250313e-16,0.23493986743976278,2.220446049250313e-16,0.015230637581811667,0.11599334723953621,2.220446049250313e-16,0.13754825673595367,0.24469636895882138,0.15933997040760214,2.220446049250313e-16,0.016439265013592306,0.08881957855320659,2.220446049250313e-16,0.09391321223770449,0.4127942963976312,0.028605202891733003,2.220446049250313e-16,2.220446049250313e-16,0.031026572697802696,2.220446049250313e-16,0.4511855989500884,0.050475947334718295,2.220446049250313e-16,0.1212267140459892,0.24638642204984618,2.220446049250313e-16,0.02224248841360251,0.14765331467579831,0.18813685015532258,0.32082614387334435,0.13773996889440526,0.0867509886259208,0.1657516952354159,2.220446049250313e-16,0.12610313538861262,0.21128065154893963,2.220446049250313e-16,0.12181911545329135,2.220446049250313e-16,0.2623338223145067,2.220446049250313e-16,0.05871164989101834,0.04790909060128874,2.220446049250313e-16,2.220446049250313e-16,1.640348714258775e-10,0.16316276131533036,0.03433245926891844,0.020379122640117035,0.11703803127280538,2.220446049250313e-16,0.30369377906752987,0.042164008287843696,0.04633070230754778,0.03272919113105234,2.220446049250313e-16,0.0038702390170698335,2.220446049250313e-16,2.220446049250313e-16,0.07004556328243516,0.2534333871625941,0.17529491930875563,0.025343973248911796,0.12186544795655453,0.015017352617335434,0.060982743034636126,0.03355605319235666,2.220446049250313e-16,0.11398489594398278,0.2169556848621687,0.29262868517956164,0.057914505360763716,2.220446049250313e-16,0.03062393059677627,2.324752988214192e-16,0.11397844402955425,0.027702346129599813,0.022419998404657873,0.06340863383489014,2.220446049250313e-16,0.07431544310431691,0.1679797265508127,0.2988146129162733,2.220446049250313e-16,0.19023936789265866,0.08278524923572851,0.010304396677993969,2.220446049250313e-16,0.20518270011493112,0.030460933985481102,2.220446049250313e-16,0.05542569855264392,0.02513648687845233,2.220446049250313e-16,0.04581883344585646,0.5344884805337666,0.45640741632641985,2.220446049250313e-16,0.2372051421559838,0.4239379223858957,0.043292216032009584,0.4597510271233691,0.26786853132331756,2.220446049250313e-16,0.0016784999093640482,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.12281449610910916,0.21497938442369718,2.220446049250313e-16,0.05117346542633094,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.15247910396531417,2.220446049250313e-16,0.039721888579632145,2.220446049250313e-16,2.220446049250313e-16,0.029887287172401383,2.496541577124621e-14,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
IV.2,0.009681902447698657,2.220446049250313e-16,2.220446049250313e-16,0.0017280051063808769,2.220446049250313e-16,2.220446049250313e-16,0.02069825759293809,0.04263389775480446,0.2952990685052199,2.220446049250313e-16,0.01844954556090499,2.220446049250313e-16,0.11706420475369603,0.11295613432904315,2.220446049250313e-16,0.07885883539677256,0.08806658795768242,0.21259464445223783,2.220446049250313e-16,2.220446049250313e-16,0.15051837640663934,0.04190071260084177,0.20766200849540198,0.058354983347375496,2.220446049250313e-16,0.041420842002942375,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.2807456016895428,2.220446049250313e-16,0.2363498648872262,2.220446049250313e-16,0.24195424539805638,0.4156500217513796,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.02544650013862215,2.220446049250313e-16,0.0056032955804117945,2.220446049250313e-16,0.03591494584938993,0.007492322962660096,0.25937279438067445,0.031757365148888404,2.220446049250313e-16,0.0062137922187151685,2.220446049250313e-16,2.220446049250313e-16,0.12655711959440685,0.033973709851393086,0.3003902163008791,0.0044646963648819074,0.016932124104750604,2.220446049250313e-16,0.4095542082585607,2.220446049250313e-16,1.806240044425493e-05,2.220446049250313e-16,0.00035595865573260956,0.1599919985685576,0.2246180609506533,0.23253546390096275,0.4468434095509553,0.11326049423838622,0.3030476998768978,0.007167222539639962,2.220446049250313e-16,2.220446049250313e-16,0.01560150957507377,0.20441661090788554,0.004076922471660724,2.220446049250313e-16,2.220446049250313e-16,0.00373804081191326,0.09143368911138738,2.220446049250313e-16,2.220446049250313e-16,0.013872183888272493,0.18850938074435084,0.2600024206059398,0.16383378214650973,0.6167248920426504,2.220446049250313e-16,0.07266604611180573,0.14537337099851377,0.07863872947479963,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.008333970627574596,0.004285387719210996,0.23122681330675143,0.377126053274491,0.0069150421570229005,0.22801932214767298,0.4332382432139068,0.3237328488928068,2.220446049250313e-16,2.220446049250313e-16,0.008434320123254084,0.03474502067672692,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.008271545231490396,2.220446049250313e-16,0.05080255407035937,2.220446049250313e-16,0.10131457386411656,0.056959259099134095,0.11587320334619,0.1573269798925983,0.08849050898036723,0.11429997938458436,0.0665022331476922,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.33180153232649195,0.06365559213517932,0.16560050076259528,0.28316747635680023,0.010088841090216804,0.17019232647514843,2.220446049250313e-16,2.220446049250313e-16,0.11257675480324873,0.009053676454477732,0.0055312520827021875,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,0.029865590142982474,2.220446049250313e-16,0.018951096988237263
