,I,II,III,IV
131,1.2528505727770585,0.058090012553244086,0.09014631268879958,0.3588042002075976
132,1.2200857783621828,0.2554606855362181,0.14117908872341742,0.21694542526853852
133,1.3274749306724107,0.05840062845789985,0.24246209293658,0.17209229678840202
134,1.1965409362727704,0.015170908711781759,0.27154769717832583,0.29876531625273156
135,1.3754792246763738,2.220446049250313e-16,0.3303499454782393,0.0411788164653428
136,1.0579294651060485,2.220446049250313e-16,0.7485465713277227,0.1026820709386465
137,0.843792974707619,0.005709795597466699,1.0112075354532977,2.220446049250313e-16
138,0.6611610465271385,0.031217043522089368,1.0788757389777004,2.220446049250313e-16
139,0.6849618634702148,0.035363002791339,1.0970740132178982,2.220446049250313e-16
140,0.586582380158596,0.24546670611101803,1.0955746799651143,2.220446049250313e-16
141,0.5162580488047948,0.6484361395955087,0.8632382876567466,2.220446049250313e-16
142,0.14580860114664926,1.300522072361017,0.6943974010738159,2.220446049250313e-16
143,0.10933262405654172,1.7682098462879228,0.3192954756671068,2.220446049250313e-16
144,0.06452170420691242,1.9639307591223598,0.1291567345343317,2.220446049250313e-16
145,0.07455474689122106,2.045224934136721,0.027202494455036044,2.220446049250313e-16
146,0.07841374892188004,1.9854276796273396,0.024769770371356796,2.220446049250313e-16
147,0.16099531149138044,1.9767334728464863,0.016821443654696688,2.220446049250313e-16
148,0.3333192367670471,1.786108281103006,2.220446049250313e-16,2.220446049250313e-16
149,0.37120683429487206,1.572604600191141,2.220446049250313e-16,2.220446049250313e-16
150,0.5856223529965756,1.3483585601434893,2.220446049250313e-16,0.011728987472269022
151,0.6224638928682912,1.3002118003089749,2.220446049250313e-16,0.018669247287354217
152,0.6793105439284591,1.2000633170926343,0.013989476181339161,2.220446049250313e-16
153,0.9977555618262408,0.736102714992438,0.020159652274089085,2.220446049250313e-16
154,1.1913345136212885,0.5285088106851897,2.220446049250313e-16,2.220446049250313e-16
155,1.2600590642492606,0.5339130310112138,2.220446049250313e-16,2.220446049250313e-16
156,1.4516204527565002,0.28513355482369523,2.220446049250313e-16,2.220446049250313e-16
157,1.4606425084706811,0.24810755867670214,0.02923154482249495,0.018836203105754006
158,1.4640392172754992,0.1396231415481073,0.13994269808694954,1.1573746775090718e-09
159,1.5258693761054047,0.09478970425141905,0.10740016706145414,3.655755612490491e-12
160,1.3652992670459108,0.21385194891837384,0.09234235887334288,0.026270579059577717
161,1.467180248251174,0.15921984852874643,0.03573927277019841,2.220446049250313e-16
162,1.5611585298043662,0.07153126816202744,0.0454701464814484,0.04345227261116289
163,1.5722524900262012,0.09913390042422357,0.022118529150811275,0.06657107729290966
164,1.5850283451553564,0.030839633832093285,0.11504113076970984,0.0017273387390760436
165,1.511591390155415,2.220446049250313e-16,0.23811503064855724,3.6169852498761033e-09
166,1.529669759935117,2.220446049250313e-16,0.23699650927833205,0.05545577091187756
167,1.586922831285526,2.220446049250313e-16,0.1588151981154582,9.219993250059678e-05
168,1.5842374498630414,2.220446049250313e-16,0.11780878188447463,2.220446049250313e-16
169,1.600801240061262,2.220446049250313e-16,0.16553519331026786,2.220446049250313e-16
170,1.4183765791743033,2.220446049250313e-16,0.36273231516955823,2.220446049250313e-16
171,1.3705893129679612,2.220446049250313e-16,0.48140357610263795,2.220446049250313e-16
172,1.3541119736854748,0.01866814216468347,0.3871779444582776,2.220446049250313e-16
173,1.2791481753493925,0.04638856240787413,0.4966181957170781,0.013841351743390273
174,1.2745725061610316,0.06289178348984956,0.3023418135312969,0.07669444702037075
175,1.1395051850652498,0.054223012207374285,0.4248585006435415,0.12060264666270247
176,1.287960390155014,0.10339240388647174,0.1478032849516549,0.12422807209481795
177,1.2499218426129621,2.7739527060027147e-08,0.24568512864133532,0.26994922985552955
178,1.3314483721605386,2.220446049250313e-16,0.10466275832625849,0.27373341467034745
179,1.3690477693671619,0.046341643638281055,0.14935811405306382,0.1667159011057489
180,1.3621711495578732,2.220446049250313e-16,0.1503721665159499,0.22824750375110406
181,1.0984764720806388,2.220446049250313e-16,0.6691586153263374,0.07932388250895456
182,0.9144064311408606,0.01138824755384779,0.4062823969026476,0.4749609675295747
183,1.2734569143205008,2.220446049250313e-16,0.40672332288686086,0.14462250386860376
184,0.997222038953122,0.09475540439366871,0.8011992115388855,0.04126776305258536
185,0.813506831354133,0.0660807683388525,0.9643035175522428,2.220446049250313e-16
186,0.4391582950626737,0.03788044382063191,1.3575869798177596,2.220446049250313e-16
187,0.35992498549989305,0.08333831421654248,1.463671617136146,2.220446049250313e-16
188,0.3736616423617603,0.24550854159396238,1.3138534127004238,2.220446049250313e-16
189,0.0805720305226067,0.6840492921327598,1.3435603811689207,2.220446049250313e-16
190,2.220446049250313e-16,1.1410574345844553,1.0847763668187624,2.220446049250313e-16
191,2.220446049250313e-16,1.5247771405004704,0.7122565894141364,2.220446049250313e-16
192,2.220446049250313e-16,1.7509062189663034,0.40581373025616774,2.220446049250313e-16
193,0.04271634571214409,1.8642163308450796,0.10757237271716745,0.021144375714739604
194,2.220446049250313e-16,1.9877348200942058,0.09509239137788202,2.220446049250313e-16
195,0.04830682801578096,2.0105446375949145,0.05929402094065344,2.220446049250313e-16
196,0.3105543005024753,1.7382326911040389,2.220446049250313e-16,2.220446049250313e-16
197,0.32656494841797284,1.653936551960322,2.220446049250313e-16,2.220446049250313e-16
198,0.4692983519451094,1.627435008565381,2.220446049250313e-16,2.220446049250313e-16
199,0.5354851851275456,1.460129226975966,2.220446049250313e-16,2.220446049250313e-16
200,0.5946639630688222,1.266825790484788,0.023490904683002238,0.000227507345731853
201,0.7543608902422292,1.2275399120413046,2.220446049250313e-16,2.220446049250313e-16
202,0.8684544194192496,0.9916814230834379,0.03576173891965522,0.001786263412146632
203,1.0753728883673233,0.8206528237664173,2.220446049250313e-16,0.012279708124501921
204,1.3225003750265303,0.5326866925402295,2.220446049250313e-16,2.220446049250313e-16
205,1.3016290890039552,0.5190009994767529,2.220446049250313e-16,2.220446049250313e-16
206,1.2226014256476705,0.5764825013841995,0.03867489582938083,2.220446049250313e-16
207,1.3195341660492845,0.37004980997388437,0.11521820425465959,2.220446049250313e-16
208,1.3252260129221989,0.3564980023288737,0.19613837611767093,2.220446049250313e-16
209,1.560646613124868,0.11143812781013679,0.12052480597115298,2.220446049250313e-16
210,1.4930204997467305,0.28053904090856074,0.07945747446919844,2.220446049250313e-16
211,1.5012730926297198,0.22379674348618456,0.0824842785091563,2.220446049250313e-16
212,1.4511221045390588,0.20547289515635545,0.08907141806277512,0.05290037185842844
213,1.6421270183439984,0.08921436159935807,0.08983930909243301,2.220446049250313e-16
214,1.6745004868294495,0.028258098814916442,0.030138634926696144,2.220446049250313e-16
215,1.7556669277244032,3.849725794005332e-06,0.02299182777853432,2.220446049250313e-16
216,1.6285717999246307,0.015994640163130774,0.19555788185141004,2.220446049250313e-16
217,1.5391127859997888,2.220446049250313e-16,0.26541305279128913,2.220446049250313e-16
218,1.4822539639117491,0.10016857835648028,0.2523289394066867,2.220446049250313e-16
219,1.4780953051877423,0.023191913576617665,0.2860266128347721,2.220446049250313e-16
220,1.450902150193893,0.0392110920222151,0.382630262900676,2.220446049250313e-16
221,1.3424960278185594,2.220446049250313e-16,0.44017837476756155,2.220446049250313e-16
222,1.1035426581493866,0.22091246297976685,0.4656103637102246,2.220446049250313e-16
223,0.8931865398718191,0.4543536242722181,0.565504436845137,2.1558856884622857e-10
224,1.2425006926356135,0.10999735330336659,0.5143699989101317,0.015224484439033776
225,1.1848238979443197,0.1953808017227916,0.3269344463322778,0.12566526972605957
226,1.2255362726730374,0.09848845363302679,0.19965351494224506,0.2945641863136784
227,1.212665554165859,0.17564232570606636,0.07710078143153451,0.31645926902809474
228,1.3516576445072335,2.220446049250313e-16,0.10097278581998372,0.3045072659156581
229,1.1333674306762733,2.220446049250313e-16,0.2603106902145607,0.4257168931981441
230,1.3087503957720572,2.220446049250313e-16,0.30099254829700633,0.17896639993678554
231,1.085824757449767,0.0384807469446862,0.7809460791861016,2.220446049250313e-16
232,1.3037779887633838,0.04467525887698765,0.41263981644916137,0.08837657013275159
233,0.8589712318878447,0.0905028996890006,0.9060577800648405,0.09772138937915316
234,0.760673035353929,0.0299424986841415,1.1311086795153285,2.220446049250313e-16
235,0.693179940917824,2.220446049250313e-16,1.240248821646214,2.220446049250313e-16
236,0.5442951979720272,0.031181984182969105,1.4071382229183091,2.220446049250313e-16
237,0.43075459197805155,0.11635824080871475,1.403791128689021,0.0594748337660731
238,0.15873804455076937,0.3096160799297606,1.4255667196303738,0.14107300465644312
239,0.06058619409527559,0.6126733172002641,1.3533267440614385,0.11524688165428805
240,0.07144430484577886,0.6672326993388008,1.3640994846494954,0.0535904943808129
241,0.14998514251297845,0.9252062842677148,1.0937619660214195,2.220446049250313e-16
242,2.220446049250313e-16,1.376001680765287,0.871392782525848,2.220446049250313e-16
243,2.220446049250313e-16,1.7146558036286448,0.5039564292651347,2.220446049250313e-16
244,2.220446049250313e-16,1.922405412336228,0.22235186345110922,2.220446049250313e-16
245,2.220446049250313e-16,1.907998692729663,0.19071649387592354,2.220446049250313e-16
246,0.017980713851575358,1.8730844283226313,0.11011164376449284,2.220446049250313e-16
247,0.16900714724568966,1.86889944854847,0.021781395242464502,2.220446049250313e-16
248,0.20113837190806164,1.7728997389351602,2.220446049250313e-16,2.220446049250313e-16
249,0.388280313704146,1.630378753511179,2.220446049250313e-16,0.01304485704565023
250,0.6447197584479314,1.2364123478080788,2.220446049250313e-16,0.009049877035152053
251,0.663299338730087,1.206934484085328,2.220446049250313e-16,0.036915596261739674
252,0.6728204497056965,1.2933556909735706,2.220446049250313e-16,2.220446049250313e-16
253,0.6758231891975057,1.3064100747278724,2.220446049250313e-16,0.03175412945605613
254,0.9990637347626257,0.8888983287945101,2.220446049250313e-16,0.019579308007487747
255,1.08789773897262,0.7831248467922426,2.220446049250313e-16,2.220446049250313e-16
256,1.2952854831870255,0.5498693959955127,2.220446049250313e-16,0.029704563884494186
257,1.4127390890580769,0.40780057941517667,0.021632667927101966,0.0006952690890844144
258,1.4895568510650148,0.18356363155205002,2.220446049250313e-16,0.11202596236402633
259,1.5778444218684828,0.07850839279415385,0.02188456724205966,0.039763383098959784
260,1.6315049210391184,0.10507303334417485,0.03367418626210397,2.220446049250313e-16
261,1.7053565459973243,2.220446049250313e-16,0.017022440264911166,2.220446049250313e-16
262,1.5640905439993114,0.05576845512124701,0.138352716412453,2.220446049250313e-16
263,1.6181220107841559,0.035345339513339215,0.11150244452281272,2.220446049250313e-16
264,1.6592293805003229,0.046714251836961755,0.13010778665863526,2.220446049250313e-16
265,1.5783768478897653,2.220446049250313e-16,0.222609491462125,2.220446049250313e-16
266,1.6085737341474657,2.220446049250313e-16,0.20003807637383447,2.220446049250313e-16
267,1.5435625735200231,2.220446049250313e-16,0.24198867485894146,2.220446049250313e-16
268,1.5408967334345767,2.220446049250313e-16,0.2917596615737573,2.220446049250313e-16
269,1.511232104249297,2.220446049250313e-16,0.35340165904097487,2.220446049250313e-16
270,1.5100312769781334,0.016143278951599845,0.3006273424881824,2.220446049250313e-16
271,1.4523236819402925,2.220446049250313e-16,0.3810299123440177,2.220446049250313e-16
272,1.4983223328359883,0.014246107311918341,0.22738485990476018,2.220446049250313e-16
273,1.4664451603639694,0.005151109438826681,0.2549786084149086,2.220446049250313e-16
274,1.434376311787262,0.002910150935506701,0.34183796106735115,2.220446049250313e-16
275,1.4188997063020108,2.220446049250313e-16,0.3484929744280555,2.220446049250313e-16
276,1.3364144211517088,2.220446049250313e-16,0.30378624346041516,0.13431785632856572
277,1.5218941093432725,2.220446049250313e-16,0.11824790830569881,0.09943720449204825
278,1.4224862845784358,2.220446049250313e-16,0.08882547302735476,0.21454892979552498
279,1.4963237208007518,2.220446049250313e-16,2.220446049250313e-16,0.19398874797093923
280,1.4202193924229818,0.05833468151861484,0.04428388818113462,0.29334661091828135
281,1.3055249383849563,7.307875329115062e-11,0.10734243607824048,0.2864384040007042
282,1.3765682591199218,0.011804533698578524,0.1198337827113568,0.24252127761099587
283,1.323905244970032,2.220446049250313e-16,0.242785204510148,0.22630150543800123
284,0.9025272256549146,2.220446049250313e-16,1.0631262006938145,2.220446049250313e-16
285,0.6966190088399232,0.15643561751650836,0.9210092606973577,3.1857973075319596e-10
286,0.5300363527604618,0.14125953340214487,1.3679581398000298,5.967891667849868e-10
287,0.4069026096598186,0.03693194111650748,1.652493114150542,0.007510748151688954
288,0.1821593321746972,0.022326944264033047,1.8852096566753482,0.026857877876251986
289,0.06354512205944106,0.08281351552789375,1.8293327427304398,0.060148653680176904
290,0.20403462372479303,0.09301503784627964,1.7133469152934566,0.026095136124229618
291,0.05514570469898544,0.21266459182463324,1.7629504163746008,0.1303513562694472
292,0.04208320540410267,0.34446500646885386,1.7337789735070455,0.08342532267621569
293,0.08456122279261087,0.47749194992825805,1.5380279409138389,0.0488652857831715
294,0.039213154065262046,0.597669503083326,1.4893049402434488,2.220446049250313e-16
295,0.1273403853747554,0.8984880552296449,1.0195136890205792,2.220446049250313e-16
296,0.04457747009359448,1.413760116700794,0.6427384438229679,2.220446049250313e-16
297,1.0018749891269644e-11,1.8155175715346172,0.3514372541019773,0.0008065931126754526
298,2.220446049250313e-16,1.9330558397550182,0.16107712028296645,2.220446049250313e-16
299,0.012230279937230448,1.8893567991388762,0.12452333978422662,2.220446049250313e-16
300,0.03617040958184239,1.9388840246450554,0.0748516911622495,2.220446049250313e-16
301,0.08254112840991083,1.826590616156894,0.030795825122138187,0.0516906824898104
302,0.06648991089969372,1.8809383822118473,0.0461777417705775,0.04230972402230239
303,0.11592229700602856,1.875442129104582,2.220446049250313e-16,0.07453831495026625
304,0.33878061714182434,1.6169524362066938,2.220446049250313e-16,0.048024095440853766
305,0.3727927513718702,1.5587082803778824,2.220446049250313e-16,0.11769448230510643
306,0.5101810409143932,1.3683679590583835,2.220446049250313e-16,0.15528893576899475
307,0.7428159419721838,1.0827295732869278,2.220446049250313e-16,0.16615005476083708
308,1.0883536084931198,0.6363628196066639,2.220446049250313e-16,0.20285290888364993
309,1.3189185157005463,0.4410288192472898,2.220446049250313e-16,0.09487504917957254
310,1.4938468181308158,0.271622919937587,2.220446049250313e-16,0.04241680652277721
311,1.435645727721121,0.29780561394085014,0.03069996955090276,0.054878590287566885
312,1.4448434488062514,0.30102167583136896,0.026059949674604236,0.04931534863434181
313,1.3626372859992557,0.32844759310782484,2.220446049250313e-16,0.06931137824265664
314,1.452186851911608,0.22925823071587098,2.220446049250313e-16,0.05208403784114733
315,1.4308261546777352,0.2282550533537515,0.139132087180047,0.03370651306124536
316,1.3199494981736584,0.22244211727050134,0.11211468221281003,0.08482879554726884
317,1.2638903715299474,0.2286290080516992,0.15523094680443023,0.11990969740707234
318,1.3456262216654638,0.09957332861821143,0.31104927840627256,0.04905592015694324
319,1.3726816815130227,0.026945044680458514,0.29761892026718617,0.09005068133425595
320,1.4126118392118205,2.220446049250313e-16,0.170692718311743,0.12924901271952052
321,1.3440056506026352,2.220446049250313e-16,0.39763094722491665,0.029860166440552727
322,1.4960074413360926,2.220446049250313e-16,0.33732283119428563,2.220446049250313e-16
323,1.5838643361467726,0.05869696423515121,0.17144430709679348,2.220446049250313e-16
324,1.522403621774922,0.03491089922906464,0.2264284821660347,2.220446049250313e-16
325,1.5665377369857296,0.08749548332604336,0.2252606334386479,2.220446049250313e-16
326,1.3407213410255032,2.220446049250313e-16,0.4969415465683515,2.220446049250313e-16
327,1.2789596153814906,2.220446049250313e-16,0.5841173757655795,2.220446049250313e-16
328,1.1818743833814533,0.009397034467572405,0.6365778216152284,0.004548351906482477
329,1.290293237320392,2.220446049250313e-16,0.500959974464283,2.220446049250313e-16
330,1.3190441084196054,2.220446049250313e-16,0.406959865891993,0.06997373684491376
331,1.2171561936124966,0.11167990705114944,0.29282296716470757,0.20206075430976217
332,1.5021213854861015,2.220446049250313e-16,0.1426890845648368,0.12630826257711422
333,1.3871687155741004,2.220446049250313e-16,0.19362286745718993,0.2468587189460608
334,1.3653538596542538,2.220446049250313e-16,0.16993994441167845,0.2378637515124499
335,1.2877998558524508,0.07375364687716991,0.15361623016782033,0.2539429765700451
336,1.182341292117647,0.135172944443805,0.27282420165247684,0.18175063735747038
337,1.1397458992830147,2.220446049250313e-16,0.36968057073224925,0.2965127352050805
338,1.0291466983199904,0.017941510239409323,0.6154091782249279,0.15406977440837666
339,0.8782226220204566,2.220446049250313e-16,1.1118612185431536,2.220446049250313e-16
340,0.6354376004882171,2.220446049250313e-16,1.444902936793535,5.257864486428669e-14
341,0.4740425987327728,2.220446049250313e-16,1.6108942869138176,2.220446049250313e-16
342,0.2064911530439066,2.220446049250313e-16,1.9187821602217447,2.220446049250313e-16
343,0.019964947107724552,0.022522358122859513,2.0002689953809014,0.0016111791194084917
344,0.04398878790759019,0.044876614590020764,2.0116958425885683,2.220446049250313e-16
345,0.024327898069159925,0.012302314591714332,2.1005753234725457,0.08249730827718635
346,0.16044801919124657,0.04200838304467029,1.8482278274385167,0.06309518711728547
347,0.09395116183156536,0.11512340657648996,1.8221868616936687,0.04995612042486629
348,0.12484382097081745,0.21688263383306902,1.69245039447527,0.01797020526429062
349,0.16909672510061033,0.4011868101747861,1.475692058219136,0.0112942486275699
350,0.0725575283104153,0.7676884666893373,1.226322415280831,2.220446049250313e-16
351,0.008208449381329681,1.3176632166286029,0.6852675174887181,2.220446049250313e-16
352,0.09621001249635257,1.7062249265562455,0.25523516839744903,0.027106294222750196
353,0.024488776164353656,2.0278616675488412,0.03949049776362495,0.013151120084378043
